loss,output1_loss,output2_loss,output3_loss,output4_loss,output5_loss,output6_loss,val_loss,val_output1_loss,val_output2_loss,val_output3_loss,val_output4_loss,val_output5_loss,val_output6_loss
0.341648939066,0.00431073818254,0.00448640234754,0.126531232265,0.116811348096,0.0825799463782,0.00692927354248,0.61055442784,0.00484174367011,0.00616755444207,0.428519852459,0.0472922395566,0.115107755642,0.00862528856669
0.144978562603,0.00489294755971,0.00290671703806,0.0604973442387,0.0203073333832,0.0508348786389,0.00553934034542,0.10765893897,0.0021980309939,0.00295856466255,0.0370784944971,0.0153173447616,0.0452502754633,0.00485622884298
0.347414877266,0.00567012092506,0.0027240916861,0.211804362654,0.0321508445777,0.0878410466248,0.00722440543177,0.0969120718073,0.00231513027757,0.00271004687784,0.0311033212929,0.0166364970501,0.0393584837439,0.00478859329451
0.0897605835926,0.00179271153684,0.00230736614503,0.0345194844413,0.0158759442711,0.0314631728106,0.00380190446958,0.0732221797807,0.00250229896483,0.00245673269092,0.0266265935497,0.0121817199106,0.0252233049541,0.00423152962321
0.205792076769,0.00273083576576,0.00256768859799,0.0750152346445,0.017931495604,0.100067952473,0.00747887535545,1.73848490417,0.00737179690259,0.00683728355216,0.890200155787,0.0756525635952,0.369313676842,0.389109410346
1.54545091931,0.192039513291,0.0253356394787,0.247245832579,0.171852517495,0.296191221336,0.612786182966,0.113682010444,0.00242777690437,0.00394379760473,0.0421057947678,0.0179940841626,0.0434867315344,0.00372382433488
0.0902469817083,0.00172201462374,0.00277978847771,0.0322217247449,0.015353347495,0.034844172711,0.00332593431085,0.0765809279401,0.00202467273448,0.00246752502608,0.0282676303759,0.0128154040576,0.0281969713687,0.00280872555231
0.0734385990072,0.00210206671909,0.0017315543264,0.0271148312895,0.0132853871037,0.0267254959326,0.00247926344673,0.0609702846268,0.00145651207822,0.00161872425724,0.0207893304469,0.0119331333408,0.0226395096979,0.00253307547609
0.0622259372612,0.00141750074454,0.00134171189984,0.0224527310347,0.0111911371787,0.0235550260695,0.00226783085236,0.061344310292,0.00150686441339,0.00162668713983,0.024393523141,0.00883565828553,0.0229570952943,0.00202448202981
1.0407167261,0.00424811937773,0.27392360506,0.0627969167545,0.435614728995,0.254824946518,0.00930837763735,0.0767814175924,0.00204724089235,0.0021095225984,0.0302020036324,0.0102846947411,0.0289102979586,0.00322765834426
0.0588107461808,0.00167945992689,0.00115380655916,0.0234028755804,0.00826902968402,0.0213392909209,0.00296628298383,0.0510507449508,0.00124562224119,0.00124629432685,0.0195945360756,0.00733828704688,0.0193452729145,0.00228073173639
0.0457444555359,0.00118500503595,0.000962458158028,0.018921414332,0.0062702899595,0.0164466952556,0.0019585930786,0.0452807811089,0.00102637598047,0.00111610907697,0.0184432530077,0.00580137767975,0.0170168637706,0.00187680165982
0.0384719597059,0.00146160153963,0.000776058212978,0.0153304398991,0.00638167456054,0.0127683190221,0.00175386594856,0.0361590849352,0.00065283193635,0.00127612962933,0.0127723181358,0.00699756522226,0.0126473765704,0.00181286381303
0.698742524371,0.00373223073257,0.00527017722015,0.304631525883,0.193856753598,0.183967059536,0.00728479447389,0.0504319737665,0.00165256161108,0.00177883267224,0.0190157395846,0.00733567096177,0.0184170217835,0.0022321476863
0.0441522733308,0.00121727571423,0.00168802327516,0.0161401863734,0.00703100640385,0.0161281447217,0.00194763730906,0.0378630003543,0.000925092789657,0.00140519351498,0.0147334150679,0.00556948468147,0.0132862960163,0.00194351858045
0.0323322553886,0.000888312119059,0.000742835258734,0.0115970518527,0.00494862472988,0.0124830225977,0.00167240868723,0.0291089731618,0.000868289173013,0.00071280110933,0.0104448287893,0.00489276162989,0.0107148106181,0.00147548172936
0.655382710334,0.00286494452484,0.332339989036,0.0396461855853,0.0833538068182,0.192516957744,0.00466084460641,0.460440109484,0.0118186962354,0.215793426381,0.130534726311,0.0214261822985,0.062659058196,0.0182080253144
0.0564494121936,0.00148705026913,0.00574216139785,0.0200448452088,0.00894750950101,0.0177391795442,0.00248866656148,0.0357290050015,0.000766531871705,0.000622185150405,0.0145962443203,0.00595840196183,0.0119113995461,0.00187424201431
0.03314317693,0.000797844833869,0.000646006754323,0.0134483440488,0.0054057765592,0.0113752639008,0.00146994132956,0.0276940992335,0.000784314859629,0.000474714571283,0.0111926327663,0.00469518132013,0.00930900753883,0.00123824814727
0.0275359789375,0.000583027967878,0.000494088103096,0.0117602904793,0.00441988054808,0.0089586005779,0.00132009120171,0.0275486776372,0.000755941354328,0.00042974359053,0.0134253071301,0.00414336234826,0.0076908183546,0.00110350489922
0.374343337986,0.0021914051049,0.000851830507145,0.29418129765,0.0155144364617,0.0600345988059,0.00156977888219,0.0348547856556,0.000926179548514,0.000713206085493,0.0133497060742,0.00553481839597,0.0128883406142,0.00144253481449
0.0286942610983,0.000721290984984,0.000804997841442,0.010240931937,0.00454791487573,0.0111481984641,0.00123092670583,0.0258530172287,0.000707365717972,0.00064189684781,0.00898020743625,0.00414365828328,0.0101265934354,0.0012532954097
0.0208656938048,0.000597781135639,0.000467896597002,0.00777247286896,0.00353450681359,0.00735175934096,0.00114127724737,0.0195625063789,0.000692916129537,0.000655839903629,0.00710829578748,0.00303155810252,0.00699732106295,0.00107657551598
0.018095763342,0.000386607837299,0.000494243796766,0.0060932009801,0.00356083099541,0.00661495074746,0.000945929191403,0.0168692897714,0.000549264299934,0.000408394895203,0.00595361854357,0.00311822382355,0.006064302288,0.000775486018938
0.175530173292,0.000875277548403,0.00103885089902,0.0585192147701,0.0121525272189,0.101774666553,0.00116963923847,0.0173166528402,0.000513253547524,0.000553552056317,0.00675964099355,0.00276516139638,0.00589275480888,0.000832289993014
0.0154828761006,0.000674640517445,0.000467754654437,0.00604381406447,0.00274315318529,0.00478649586148,0.000767018059378,0.0136514687329,0.000461509534944,0.000379444173632,0.00487904320471,0.00271769025494,0.00455778092874,0.000656000637719
0.0141158026527,0.000337992384402,0.000392388216369,0.00596707646037,0.00224586181321,0.00451638762388,0.000656095980048,0.0118914082705,0.000386820963513,0.000253922548382,0.0046103487839,0.00185335724382,0.00421420182101,0.000572756781366
0.34099129212,0.000406477635806,0.31466958106,0.0106415940754,0.00351306055381,0.0108543249371,0.000906242650672,0.018956899381,0.000454216861726,0.000589166169675,0.00698235205346,0.00324162810648,0.0069542644851,0.000735271889425
0.0168956714333,0.000424642779763,0.000312620676596,0.00677894779074,0.00307574862745,0.00559200919815,0.000711702318767,0.0136669882195,0.000426494740623,0.000232979884004,0.0051424819394,0.00237190673943,0.00480244376377,0.000690681184096
0.0126996386098,0.000416253310505,0.000175628553279,0.00462344678817,0.00229071168724,0.00465889825136,0.00053470009243,0.0119492548547,0.000328762239405,0.000166712874147,0.00471930559434,0.00190472537361,0.00430678327393,0.00052296549211
